# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1831485	1831688	-						66754159	HT085_RS09650	204		old_locus_tag=TUM19854C_18390
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1831485	1831688	-	WP_003688134.1	WP_003688134.1		malate:quinone oxidoreductase		66754159	HT085_RS09650	204	67	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1831688	1832968	-						66754160	HT085_RS09655	1281		old_locus_tag=TUM19854C_18400
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1831688	1832968	-	WP_003701776.1	WP_003701776.1		transferrin-binding protein-like solute binding protein		66754160	HT085_RS09655	1281	426	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1832961	1833110	-						66754161	HT085_RS09660	150		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1832961	1833110	-	WP_003697759.1	WP_003697759.1		hypothetical protein		66754161	HT085_RS09660	150	49	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1833119	1834348	-					sstT	66754162	HT085_RS09665	1230		old_locus_tag=TUM19854C_18410
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1833119	1834348	-	WP_002215131.1	WP_002215131.1		serine/threonine transporter SstT	sstT	66754162	HT085_RS09665	1230	409	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1834720	1836567	+						66754163	HT085_RS09670	1848		old_locus_tag=TUM19854C_18420
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1834720	1836567	+	WP_003688132.1	WP_003688132.1		autotransporter assembly complex protein TamA		66754163	HT085_RS09670	1848	615	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1836622	1840791	+						66754164	HT085_RS09675	4170		old_locus_tag=TUM19854C_18430
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1836622	1840791	+	WP_003692054.1	WP_003692054.1		translocation/assembly module TamB		66754164	HT085_RS09675	4170	1389	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1841572	1843029	+						66754165	HT085_RS09680	1458		old_locus_tag=TUM19854C_18440
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1841572	1843029	+	WP_003688130.1	WP_003688130.1		MFS transporter		66754165	HT085_RS09680	1458	485	
gene	RNase_P_RNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1843360	1843719	-					rnpB	66754166	HT085_RS09685	360		
ncRNA	RNase_P_RNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1843360	1843719	-				RNase P RNA component class A	rnpB	66754166	HT085_RS09685	360		
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1843798	1844901	-					prfB	66754167	HT085_RS09690	1104		old_locus_tag=TUM19854C_18450
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1843798	1844901	-	WP_003688127.1	WP_003688127.1		peptide chain release factor 2	prfB	66754167	HT085_RS09690	1104	367	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1845004	1845897	-						66754168	HT085_RS09695	894		old_locus_tag=TUM19854C_18460
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1845004	1845897	-	WP_010355679.1	WP_010355679.1		patatin-like phospholipase family protein		66754168	HT085_RS09695	894	297	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1846237	1846686	+						66754169	HT085_RS09700	450		old_locus_tag=TUM19854C_18470
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1846237	1846686	+	WP_003692059.1	WP_003692059.1		DoxX family protein		66754169	HT085_RS09700	450	149	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1846760	1847068	+						66754170	HT085_RS09705	309		old_locus_tag=TUM19854C_18480
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1846760	1847068	+	WP_003692062.1	WP_003692062.1		hypothetical protein		66754170	HT085_RS09705	309	102	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1847186	1848028	+						66754171	HT085_RS09710	843		old_locus_tag=TUM19854C_18490
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1847186	1848028	+	WP_010355671.1	WP_010355671.1		DUF692 family protein		66754171	HT085_RS09710	843	280	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1848018	1848764	+						66754172	HT085_RS09715	747		old_locus_tag=TUM19854C_18500
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1848018	1848764	+	WP_003692064.1	WP_003692064.1		DUF2063 domain-containing protein		66754172	HT085_RS09715	747	248	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1848786	1849373	+						66754173	HT085_RS09720	588		old_locus_tag=TUM19854C_18510
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1848786	1849373	+	WP_003688115.1	WP_003688115.1		sigma-70 family RNA polymerase sigma factor		66754173	HT085_RS09720	588	195	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1849379	1849558	+						66754174	HT085_RS09725	180		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1849379	1849558	+	WP_003692066.1	WP_003692066.1		zf-HC2 domain-containing protein		66754174	HT085_RS09725	180	59	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1849790	1850230	+						66754175	HT085_RS09730	441		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1849790	1850230	+	WP_003688111.1	WP_003688111.1		hypothetical protein		66754175	HT085_RS09730	441	146	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1850382	1850897	-						66754176	HT085_RS09735	516		old_locus_tag=TUM19854C_18530
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1850382	1850897	-	WP_003688109.1	WP_003688109.1		hypothetical protein		66754176	HT085_RS09735	516	171	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1850912	1851514	-						66754177	HT085_RS09740	603		
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1850912	1851514	-	WP_003688107.1	WP_003688107.1		L-threonylcarbamoyladenylate synthase		66754177	HT085_RS09740	603	200	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1851548	1852819	-					purD	66754178	HT085_RS09745	1272		old_locus_tag=TUM19854C_18540
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1851548	1852819	-	WP_003688105.1	WP_003688105.1		phosphoribosylamine--glycine ligase	purD	66754178	HT085_RS09745	1272	423	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1852989	1853294	+						66754179	HT085_RS09750	306		old_locus_tag=TUM19854C_18550
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1852989	1853294	+	WP_029670075.1	WP_029670075.1		DUF4298 domain-containing protein		66754179	HT085_RS09750	306	101	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1853346	1853957	-						66754180	HT085_RS09755	612		old_locus_tag=TUM19854C_18560
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1853346	1853957	-	WP_003688100.1	WP_003688100.1		IMPACT family protein		66754180	HT085_RS09755	612	203	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1854020	1854955	-						66754181	HT085_RS09760	936		old_locus_tag=TUM19854C_18570
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1854020	1854955	-	WP_003688098.1	WP_003688098.1		electron transfer flavoprotein subunit alpha/FixB family protein		66754181	HT085_RS09760	936	311	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1854966	1855715	-						66754182	HT085_RS09765	750		old_locus_tag=TUM19854C_18580
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1854966	1855715	-	WP_003688096.1	WP_003688096.1		electron transfer flavoprotein subunit beta/FixA family protein		66754182	HT085_RS09765	750	249	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1855941	1856909	-					waaC	66754183	HT085_RS09770	969		old_locus_tag=TUM19854C_18590
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1855941	1856909	-	WP_003688094.1	WP_003688094.1		lipopolysaccharide heptosyltransferase I	waaC	66754183	HT085_RS09770	969	322	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1856946	1857581	-						66754184	HT085_RS09775	636		old_locus_tag=TUM19854C_18600
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1856946	1857581	-	WP_003692069.1	WP_003692069.1		nicotinamidase		66754184	HT085_RS09775	636	211	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1858041	1858721	+					tsaA	66754185	HT085_RS09780	681		old_locus_tag=TUM19854C_18620
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1858041	1858721	+	WP_003692071.1	WP_003692071.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA	66754185	HT085_RS09780	681	226	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1858873	1859877	-					gap	66754186	HT085_RS09785	1005		old_locus_tag=TUM19854C_18630
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1858873	1859877	-	WP_003688087.1	WP_003688087.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap	66754186	HT085_RS09785	1005	334	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1860308	1862902	+					mutS	66754187	HT085_RS09790	2595		old_locus_tag=TUM19854C_18640
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1860308	1862902	+	WP_003688085.1	WP_003688085.1		DNA mismatch repair protein MutS	mutS	66754187	HT085_RS09790	2595	864	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1863178	1863669	-						66754188	HT085_RS09795	492		old_locus_tag=TUM19854C_18650
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1863178	1863669	-	WP_003688081.1	WP_003688081.1		GNAT family N-acetyltransferase		66754188	HT085_RS09795	492	163	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1863673	1864068	-						66754189	HT085_RS09800	396		old_locus_tag=TUM19854C_18660
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1863673	1864068	-	WP_003688080.1	WP_003688080.1		hypothetical protein		66754189	HT085_RS09800	396	131	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1864089	1865483	-					gltX	66754190	HT085_RS09805	1395		old_locus_tag=TUM19854C_18670
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1864089	1865483	-	WP_003692075.1	WP_003692075.1		glutamate--tRNA ligase	gltX	66754190	HT085_RS09805	1395	464	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1865599	1866255	-						66754191	HT085_RS09810	657		old_locus_tag=TUM19854C_18680
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1865599	1866255	-	WP_002237424.1	WP_002237424.1		YdcF family protein		66754191	HT085_RS09810	657	218	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1866252	1866605	-					arsC	66754192	HT085_RS09815	354		old_locus_tag=TUM19854C_18690
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1866252	1866605	-	WP_003692077.1	WP_003692077.1		arsenate reductase (glutaredoxin)	arsC	66754192	HT085_RS09815	354	117	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1866729	1867211	+						66754193	HT085_RS09820	483		old_locus_tag=TUM19854C_18700
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1866729	1867211	+	WP_003688077.1	WP_003688077.1		TlpA family protein disulfide reductase		66754193	HT085_RS09820	483	160	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1867405	1868055	+						66754194	HT085_RS09825	651		old_locus_tag=TUM19854C_18710
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1867405	1868055	+	WP_010355614.1	WP_010355614.1		cell division ATP-binding protein FtsE		66754194	HT085_RS09825	651	216	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1868052	1868969	+					ftsX	66754195	HT085_RS09830	918		old_locus_tag=TUM19854C_18720
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1868052	1868969	+	WP_003688074.1	WP_003688074.1		permease-like cell division protein FtsX	ftsX	66754195	HT085_RS09830	918	305	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1869062	1869310	+						66754196	HT085_RS09835	249		old_locus_tag=TUM19854C_18730
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1869062	1869310	+	WP_002247180.1	WP_002247180.1		BolA family transcriptional regulator		66754196	HT085_RS09835	249	82	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1869362	1870555	-						66754197	HT085_RS09840	1194		old_locus_tag=TUM19854C_18740
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1869362	1870555	-	WP_014580412.1	WP_014580412.1		phosphoglycerate kinase		66754197	HT085_RS09840	1194	397	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1870636	1871889	-					murA	66754198	HT085_RS09845	1254		old_locus_tag=TUM19854C_18750
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1870636	1871889	-	WP_003688069.1	WP_003688069.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	66754198	HT085_RS09845	1254	417	
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1872110	1872185	-						66754199	HT085_RS09850	76		old_locus_tag=TUM19854C_t00450
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1872110	1872185	-				tRNA-Lys		66754199	HT085_RS09850	76		anticodon=TTT
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1872254	1873228	-						66754200	HT085_RS09855	975		old_locus_tag=TUM19854C_18760
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1872254	1873228	-	WP_003688067.1	WP_003688067.1		TerC family protein		66754200	HT085_RS09855	975	324	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1873261	1873710	-						66754201	HT085_RS09860	450		old_locus_tag=TUM19854C_18770
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1873261	1873710	-	WP_003692085.1	WP_003692085.1		CopD family copper resistance protein		66754201	HT085_RS09860	450	149	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1873751	1875022	-					waaA	66754202	HT085_RS09865	1272		old_locus_tag=TUM19854C_18780
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1873751	1875022	-	WP_010360974.1	WP_010360974.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA	66754202	HT085_RS09865	1272	423	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1875085	1876533	-					gnd	66754203	HT085_RS09870	1449		old_locus_tag=TUM19854C_18790
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1875085	1876533	-	WP_003688061.1	WP_003688061.1		decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	gnd	66754203	HT085_RS09870	1449	482	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1876613	1876876	-						66754204	HT085_RS09875	264		old_locus_tag=TUM19854C_18800
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1876613	1876876	-	WP_017147189.1	WP_017147189.1		hypothetical protein		66754204	HT085_RS09875	264	87	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1877835	1880816	+						66754205	HT085_RS09880	2982		old_locus_tag=TUM19854C_18810
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1877835	1880816	+	WP_115067342.1	WP_115067342.1		pilus assembly/adherence protein PilC		66754205	HT085_RS09880	2982	993	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1881468	1881752	+						66754206	HT085_RS09885	285		old_locus_tag=TUM19854C_18820
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1881468	1881752	+	WP_003692093.1	WP_003692093.1		GIY-YIG nuclease family protein		66754206	HT085_RS09885	285	94	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1882232	1884382	-					yccS	66754207	HT085_RS09890	2151		old_locus_tag=TUM19854C_18830
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1882232	1884382	-	WP_003699137.1	WP_003699137.1		YccS family putative transporter	yccS	66754207	HT085_RS09890	2151	716	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1884499	1885725	-						66754208	HT085_RS09895	1227		old_locus_tag=TUM19854C_18840
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1884499	1885725	-	WP_003697786.1	WP_003697786.1		PilT/PilU family type 4a pilus ATPase		66754208	HT085_RS09895	1227	408	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1885889	1886932	-					pilT	66754209	HT085_RS09900	1044		old_locus_tag=TUM19854C_18850
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1885889	1886932	-	WP_003690200.1	WP_003690200.1		type IV pilus twitching motility protein PilT	pilT	66754209	HT085_RS09900	1044	347	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1887052	1887738	+						66754210	HT085_RS09905	687		old_locus_tag=TUM19854C_18860
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1887052	1887738	+	WP_003690201.1	WP_003690201.1		YggS family pyridoxal phosphate-dependent enzyme		66754210	HT085_RS09905	687	228	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1887738	1888145	+						66754211	HT085_RS09910	408		old_locus_tag=TUM19854C_18870
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1887738	1888145	+	WP_003701818.1	WP_003701818.1		hypothetical protein		66754211	HT085_RS09910	408	135	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1888194	1888985	+					proC	66754212	HT085_RS09915	792		old_locus_tag=TUM19854C_18880
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1888194	1888985	+	WP_003692105.1	WP_003692105.1		pyrroline-5-carboxylate reductase	proC	66754212	HT085_RS09915	792	263	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1889134	1889550	+					dksA	66754213	HT085_RS09920	417		old_locus_tag=TUM19854C_18890
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1889134	1889550	+	WP_003692108.1	WP_003692108.1		RNA polymerase-binding protein DksA	dksA	66754213	HT085_RS09920	417	138	
gene	rRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1890008	1891548	+						66754214	HT085_RS09925	1541		old_locus_tag=TUM19854C_r00100
rRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1890008	1891548	+				16S ribosomal RNA		66754214	HT085_RS09925	1541		
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1891649	1891725	+						66754215	HT085_RS09930	77		old_locus_tag=TUM19854C_t00460
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1891649	1891725	+				tRNA-Ile		66754215	HT085_RS09930	77		anticodon=GAT
gene	tRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1891731	1891806	+						66754216	HT085_RS09935	76		old_locus_tag=TUM19854C_t00470
tRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1891731	1891806	+				tRNA-Ala		66754216	HT085_RS09935	76		anticodon=TGC
gene	rRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1892154	1895045	+						66754217	HT085_RS09940	2892		old_locus_tag=TUM19854C_r00110
rRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1892154	1895045	+				23S ribosomal RNA		66754217	HT085_RS09940	2892		
gene	rRNA	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895142	1895255	+					rrf	66754218	HT085_RS09945	114		old_locus_tag=TUM19854C_r00120
rRNA		GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895142	1895255	+				5S ribosomal RNA	rrf	66754218	HT085_RS09945	114		
gene	pseudogene	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895291	1895410	+						71771646	HT085_RS11975	120		partial;pseudo
CDS	without_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895291	1895410	+				competence protein ComE		71771646	HT085_RS11975	120		partial;pseudo
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895512	1895907	+						66754219	HT085_RS09950	396		old_locus_tag=TUM19854C_18900
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1895512	1895907	+	WP_003703428.1	WP_003703428.1		helix-hairpin-helix domain-containing protein		66754219	HT085_RS09950	396	131	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1896312	1896761	-						66754220	HT085_RS09955	450		old_locus_tag=TUM19854C_18910
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1896312	1896761	-	WP_012504156.1	WP_012504156.1		transposase		66754220	HT085_RS09955	450	149	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1896895	1898016	+					dnaJ	66754221	HT085_RS09960	1122		old_locus_tag=TUM19854C_18920
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1896895	1898016	+	WP_003690173.1	WP_003690173.1		molecular chaperone DnaJ	dnaJ	66754221	HT085_RS09960	1122	373	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1898211	1900229	+						66754222	HT085_RS09965	2019		old_locus_tag=TUM19854C_18930
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1898211	1900229	+	WP_003690255.1	WP_003690255.1		oligopeptide transporter, OPT family		66754222	HT085_RS09965	2019	672	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1900273	1900830	-					rfbC	66754223	HT085_RS09970	558		old_locus_tag=TUM19854C_18940
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1900273	1900830	-	WP_003690256.1	WP_003690256.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	66754223	HT085_RS09970	558	185	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1900968	1901834	-					rfbA	66754224	HT085_RS09975	867		old_locus_tag=TUM19854C_18950
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1900968	1901834	-	WP_010359534.1	WP_010359534.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA	66754224	HT085_RS09975	867	288	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1901939	1902979	-					rfbB	66754225	HT085_RS09980	1041		old_locus_tag=TUM19854C_18960
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1901939	1902979	-	WP_003690258.1	WP_003690258.1		dTDP-glucose 4,6-dehydratase	rfbB	66754225	HT085_RS09980	1041	346	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1902980	1903996	-					galE	66754226	HT085_RS09985	1017		old_locus_tag=TUM19854C_18970
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1902980	1903996	-	WP_003690260.1	WP_003690260.1		UDP-glucose 4-epimerase GalE	galE	66754226	HT085_RS09985	1017	338	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1904111	1906384	+						66754227	HT085_RS09990	2274		old_locus_tag=TUM19854C_18980
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1904111	1906384	+	WP_003690262.1	WP_003690262.1		RNA-binding transcriptional accessory protein		66754227	HT085_RS09990	2274	757	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1906415	1907416	+					dcm	66754228	HT085_RS09995	1002		old_locus_tag=TUM19854C_18990
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1906415	1907416	+	WP_003690264.1	WP_003690264.1		DNA (cytosine-5-)-methyltransferase	dcm	66754228	HT085_RS09995	1002	333	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1907409	1908416	+						66754229	HT085_RS10000	1008		old_locus_tag=TUM19854C_19000
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1907409	1908416	+	WP_003690162.1	WP_003690162.1		DNA adenine methylase		66754229	HT085_RS10000	1008	335	
gene	protein_coding	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1908479	1909603	+						66754230	HT085_RS10005	1125		old_locus_tag=TUM19854C_19010
CDS	with_protein	GCF_013030075.1	Primary Assembly	chromosome		NZ_AP023069.1	1908479	1909603	+	WP_003690267.1	WP_003690267.1		HNH endonuclease		66754230	HT085_RS10005	1125	374	
