# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1809129	1810451	+							EL309_RS08675	1323		old_locus_tag=NCTC12742_01717
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1809129	1810451	+	WP_040669744.1	WP_040669744.1		DUF445 family protein			EL309_RS08675	1323	440	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1810536	1811183	+					grxB		EL309_RS08680	648		old_locus_tag=NCTC12742_01718
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1810536	1811183	+	WP_004283726.1	WP_004283726.1		glutaredoxin 2	grxB		EL309_RS08680	648	215	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1811384	1811572	-							EL309_RS08685	189		old_locus_tag=NCTC12742_01719
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1811384	1811572	-	WP_004283724.1	WP_004283724.1		zf-HC2 domain-containing protein			EL309_RS08685	189	62	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1811598	1812182	-							EL309_RS08690	585		old_locus_tag=NCTC12742_01720
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1811598	1812182	-	WP_004283723.1	WP_004283723.1		sigma-70 family RNA polymerase sigma factor			EL309_RS08690	585	194	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1812225	1812971	-							EL309_RS08695	747		old_locus_tag=NCTC12742_01721
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1812225	1812971	-	WP_004283722.1	WP_004283722.1		putative DNA-binding domain-containing protein			EL309_RS08695	747	248	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1812961	1813809	-							EL309_RS08700	849		old_locus_tag=NCTC12742_01722
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1812961	1813809	-	WP_004283721.1	WP_004283721.1		DUF692 domain-containing protein			EL309_RS08700	849	282	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1813929	1814270	-							EL309_RS08705	342		old_locus_tag=NCTC12742_01723
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1813929	1814270	-	WP_172795960.1	WP_172795960.1		hypothetical protein			EL309_RS08705	342	113	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1814388	1814849	-							EL309_RS08710	462		old_locus_tag=NCTC12742_01724
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1814388	1814849	-	WP_004283719.1	WP_004283719.1		DoxX family protein			EL309_RS08710	462	153	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1815019	1816227	-					pncB		EL309_RS08715	1209		old_locus_tag=NCTC12742_01725
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1815019	1816227	-	WP_004283716.1	WP_004283716.1		nicotinate phosphoribosyltransferase	pncB		EL309_RS08715	1209	402	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1816322	1817206	-							EL309_RS08720	885		old_locus_tag=NCTC12742_01726
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1816322	1817206	-	WP_004283715.1	WP_004283715.1		segregation/condensation protein A			EL309_RS08720	885	294	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1817203	1817979	-							EL309_RS08725	777		old_locus_tag=NCTC12742_01727
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1817203	1817979	-	WP_004283714.1	WP_004283714.1		tRNA threonylcarbamoyladenosine dehydratase			EL309_RS08725	777	258	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1818155	1818622	+							EL309_RS08730	468		old_locus_tag=NCTC12742_01728
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1818155	1818622	+	WP_004283713.1	WP_004283713.1		universal stress protein			EL309_RS08730	468	155	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1818849	1819676	-					mutM		EL309_RS08735	828		old_locus_tag=NCTC12742_01729
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1818849	1819676	-	WP_004283712.1	WP_004283712.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		EL309_RS08735	828	275	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1819709	1820344	-							EL309_RS08740	636		old_locus_tag=NCTC12742_01730
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1819709	1820344	-	WP_004283711.1	WP_004283711.1		CoA pyrophosphatase			EL309_RS08740	636	211	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1820596	1822440	+							EL309_RS08745	1845		old_locus_tag=NCTC12742_01731
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1820596	1822440	+	WP_004283710.1	WP_004283710.1		tetratricopeptide repeat protein			EL309_RS08745	1845	614	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1822521	1823129	+							EL309_RS08750	609		old_locus_tag=NCTC12742_01732
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1822521	1823129	+	WP_232014416.1	WP_232014416.1		lipoprotein localization factor LolB			EL309_RS08750	609	202	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1823126	1823977	+					ispE		EL309_RS08755	852		old_locus_tag=NCTC12742_01733
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1823126	1823977	+	WP_004283708.1	WP_004283708.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		EL309_RS08755	852	283	
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1823982	1824057	+							EL309_RS08760	76		old_locus_tag=NCTC12742_01734
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1823982	1824057	+				tRNA-Gln			EL309_RS08760	76		anticodon=TTG
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1824066	1824141	+							EL309_RS08765	76		old_locus_tag=NCTC12742_01735
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1824066	1824141	+				tRNA-Gln			EL309_RS08765	76		anticodon=TTG
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1824335	1825324	+							EL309_RS08770	990		old_locus_tag=NCTC12742_01736
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1824335	1825324	+	WP_107726504.1	WP_107726504.1		ribose-phosphate pyrophosphokinase			EL309_RS08770	990	329	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1825394	1825966	+							EL309_RS08775	573		old_locus_tag=NCTC12742_01737
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1825394	1825966	+	WP_004283705.1	WP_004283705.1		50S ribosomal protein L25/general stress protein Ctc			EL309_RS08775	573	190	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1826470	1827738	+							EL309_RS08780	1269		old_locus_tag=NCTC12742_01738
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1826470	1827738	+	WP_004283704.1	WP_004283704.1		TolC family protein			EL309_RS08780	1269	422	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1827768	1829933	+							EL309_RS08785	2166		old_locus_tag=NCTC12742_01739
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1827768	1829933	+	WP_004283703.1	WP_004283703.1		type I secretion system permease/ATPase			EL309_RS08785	2166	721	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1829999	1831225	+							EL309_RS08790	1227		old_locus_tag=NCTC12742_01740
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1829999	1831225	+	WP_004283702.1	WP_004283702.1		HlyD family type I secretion periplasmic adaptor subunit			EL309_RS08790	1227	408	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1831479	1832495	+							EL309_RS08795	1017		old_locus_tag=NCTC12742_01741
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1831479	1832495	+	WP_004283701.1	WP_004283701.1		hypothetical protein			EL309_RS08795	1017	338	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1832631	1833302	-							EL309_RS08800	672		old_locus_tag=NCTC12742_01742
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1832631	1833302	-	WP_004283699.1	WP_004283699.1		hypothetical protein			EL309_RS08800	672	223	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1833677	1834444	-							EL309_RS08805	768		old_locus_tag=NCTC12742_01743
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1833677	1834444	-	WP_081463193.1	WP_081463193.1		TatD family hydrolase			EL309_RS08805	768	255	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1834474	1834830	-							EL309_RS08810	357		old_locus_tag=NCTC12742_01744
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1834474	1834830	-	WP_004283695.1	WP_004283695.1		hypothetical protein			EL309_RS08810	357	118	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1834842	1835819	-					holB		EL309_RS08815	978		old_locus_tag=NCTC12742_01745
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1834842	1835819	-	WP_004283693.1	WP_004283693.1		DNA polymerase III subunit delta'	holB		EL309_RS08815	978	325	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1836030	1836665	-					tmk		EL309_RS08820	636		old_locus_tag=NCTC12742_01746
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1836030	1836665	-	WP_004283691.1	WP_004283691.1		dTMP kinase	tmk		EL309_RS08820	636	211	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1836739	1837734	-					mltG		EL309_RS08825	996		old_locus_tag=NCTC12742_01747
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1836739	1837734	-	WP_004283689.1	WP_004283689.1		endolytic transglycosylase MltG	mltG		EL309_RS08825	996	331	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1837897	1838448	+					ampD		EL309_RS08830	552		old_locus_tag=NCTC12742_01748
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1837897	1838448	+	WP_004283688.1	WP_004283688.1		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	ampD		EL309_RS08830	552	183	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1838558	1839820	+							EL309_RS08835	1263		old_locus_tag=NCTC12742_01749
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1838558	1839820	+	WP_004283687.1	WP_004283687.1		cell division protein ZipA			EL309_RS08835	1263	420	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1840152	1842602	+					ligA		EL309_RS08840	2451		old_locus_tag=NCTC12742_01750
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1840152	1842602	+	WP_004283686.1	WP_004283686.1		NAD-dependent DNA ligase LigA	ligA		EL309_RS08840	2451	816	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1842728	1843600	+					galU		EL309_RS08845	873		old_locus_tag=NCTC12742_01751
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1842728	1843600	+	WP_004283685.1	WP_004283685.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		EL309_RS08845	873	290	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1843713	1845098	+					mpl		EL309_RS08850	1386		old_locus_tag=NCTC12742_01752
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1843713	1845098	+	WP_004283684.1	WP_004283684.1		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		EL309_RS08850	1386	461	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1845334	1845822	+					lspA		EL309_RS08855	489		old_locus_tag=NCTC12742_01753
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1845334	1845822	+	WP_004283682.1	WP_004283682.1		signal peptidase II	lspA		EL309_RS08855	489	162	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1845893	1846828	+					ispH		EL309_RS08860	936		old_locus_tag=NCTC12742_01754
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1845893	1846828	+	WP_004283681.1	WP_004283681.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		EL309_RS08860	936	311	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1846915	1847430	-							EL309_RS08865	516		old_locus_tag=NCTC12742_01755
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1846915	1847430	-	WP_004283679.1	WP_004283679.1		hemerythrin domain-containing protein			EL309_RS08865	516	171	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1847533	1848243	-							EL309_RS08870	711		old_locus_tag=NCTC12742_01756
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1847533	1848243	-	WP_004283678.1	WP_004283678.1		S-methyl-5'-thioinosine phosphorylase			EL309_RS08870	711	236	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1848497	1848733	-							EL309_RS08880	237		old_locus_tag=NCTC12742_01757
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1848497	1848733	-	WP_004283676.1	WP_004283676.1		hypothetical protein			EL309_RS08880	237	78	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1848817	1849851	-					purM		EL309_RS08885	1035		old_locus_tag=NCTC12742_01758
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1848817	1849851	-	WP_004283675.1	WP_004283675.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		EL309_RS08885	1035	344	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1850064	1851134	+							EL309_RS08890	1071		old_locus_tag=NCTC12742_01759
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1850064	1851134	+	WP_004283673.1	WP_004283673.1		AI-2E family transporter			EL309_RS08890	1071	356	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1851261	1851674	-							EL309_RS08895	414		old_locus_tag=NCTC12742_01760
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1851261	1851674	-	WP_004283671.1	WP_004283671.1		hypothetical protein			EL309_RS08895	414	137	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1851789	1852793	-					hemB		EL309_RS08900	1005		old_locus_tag=NCTC12742_01761
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1851789	1852793	-	WP_004283669.1	WP_004283669.1		porphobilinogen synthase	hemB		EL309_RS08900	1005	334	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1853024	1853461	+					rnhA		EL309_RS08905	438		old_locus_tag=NCTC12742_01762
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1853024	1853461	+	WP_004283667.1	WP_004283667.1		ribonuclease HI	rnhA		EL309_RS08905	438	145	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1853628	1854041	+							EL309_RS08910	414		old_locus_tag=NCTC12742_01763
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1853628	1854041	+	WP_193777285.1	WP_193777285.1		HIT domain-containing protein			EL309_RS08910	414	137	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1854215	1855390	+							EL309_RS08915	1176		old_locus_tag=NCTC12742_01764
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1854215	1855390	+	WP_040669739.1	WP_040669739.1		LD-carboxypeptidase			EL309_RS08915	1176	391	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1855696	1856790	+					aroC		EL309_RS08920	1095		old_locus_tag=NCTC12742_01765
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1855696	1856790	+	WP_004283664.1	WP_004283664.1		chorismate synthase	aroC		EL309_RS08920	1095	364	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1856980	1857396	+							EL309_RS08925	417		old_locus_tag=NCTC12742_01766
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1856980	1857396	+	WP_004283663.1	WP_004283663.1		ProQ/FINO family protein			EL309_RS08925	417	138	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1857529	1858443	-					rbsK		EL309_RS08930	915		old_locus_tag=NCTC12742_01767
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1857529	1858443	-	WP_004283662.1	WP_004283662.1		ribokinase	rbsK		EL309_RS08930	915	304	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1858507	1860489	-							EL309_RS08935	1983		old_locus_tag=NCTC12742_01768
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1858507	1860489	-	WP_004283661.1	WP_004283661.1		type IIA DNA topoisomerase subunit B			EL309_RS08935	1983	660	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1860696	1861214	-							EL309_RS08940	519		old_locus_tag=NCTC12742_01769
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1860696	1861214	-	WP_004283660.1	WP_004283660.1		RNA pyrophosphohydrolase			EL309_RS08940	519	172	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1861566	1862744	+							EL309_RS08945	1179		old_locus_tag=NCTC12742_01770
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1861566	1862744	+	WP_004283658.1	WP_004283658.1		polyamine ABC transporter substrate-binding protein			EL309_RS08945	1179	392	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1862956	1863708	+					surE		EL309_RS08950	753		old_locus_tag=NCTC12742_01771
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1862956	1863708	+	WP_004283657.1	WP_004283657.1		5'/3'-nucleotidase SurE	surE		EL309_RS08950	753	250	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1863708	1864337	+							EL309_RS08955	630		old_locus_tag=NCTC12742_01772
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1863708	1864337	+	WP_004283656.1	WP_004283656.1		hypothetical protein			EL309_RS08955	630	209	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1864461	1865387	+							EL309_RS08960	927		old_locus_tag=NCTC12742_01773
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1864461	1865387	+	WP_004283655.1	WP_004283655.1		peptidoglycan DD-metalloendopeptidase family protein			EL309_RS08960	927	308	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1865576	1866337	-							EL309_RS08965	762		old_locus_tag=NCTC12742_01774
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1865576	1866337	-	WP_193777282.1	WP_193777282.1		TSUP family transporter			EL309_RS08965	762	253	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1866402	1867010	-							EL309_RS08970	609		old_locus_tag=NCTC12742_01775
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1866402	1867010	-	WP_004283652.1	WP_004283652.1		cryptic protein cnp1			EL309_RS08970	609	202	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1867215	1867439	+							EL309_RS08975	225		old_locus_tag=NCTC12742_01776
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1867215	1867439	+	WP_036494787.1	WP_036494787.1		sulfurtransferase TusA family protein			EL309_RS08975	225	74	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1867471	1868055	+							EL309_RS08980	585		old_locus_tag=NCTC12742_01777
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1867471	1868055	+	WP_232014417.1	WP_232014417.1		hypothetical protein			EL309_RS08980	585	194	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1868099	1869244	+					nhaA		EL309_RS08985	1146		old_locus_tag=NCTC12742_01778
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1868099	1869244	+	WP_036494761.1	WP_036494761.1		Na+/H+ antiporter NhaA	nhaA		EL309_RS08985	1146	381	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1869376	1870413	+					pyrC		EL309_RS08990	1038		old_locus_tag=NCTC12742_01779
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1869376	1870413	+	WP_004283648.1	WP_004283648.1		dihydroorotase	pyrC		EL309_RS08990	1038	345	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1870537	1871169	+							EL309_RS08995	633		old_locus_tag=NCTC12742_01780
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1870537	1871169	+	WP_004283646.1	WP_004283646.1		lytic transglycosylase domain-containing protein			EL309_RS08995	633	210	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1871412	1872797	+							EL309_RS09000	1386		old_locus_tag=NCTC12742_01781
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1871412	1872797	+	WP_040669737.1	WP_040669737.1		MFS transporter			EL309_RS09000	1386	461	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1872797	1873330	+					ssb		EL309_RS09005	534		old_locus_tag=NCTC12742_01782
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1872797	1873330	+	WP_004283644.1	WP_004283644.1		single-stranded DNA-binding protein	ssb		EL309_RS09005	534	177	
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1873742	1873832	-							EL309_RS09010	91		old_locus_tag=NCTC12742_01783
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1873742	1873832	-				tRNA-Ser			EL309_RS09010	91		anticodon=TGA
gene	tRNA	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1873856	1873946	-							EL309_RS09015	91		old_locus_tag=NCTC12742_01784
tRNA		GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1873856	1873946	-				tRNA-Ser			EL309_RS09015	91		anticodon=TGA
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1874037	1874816	-					yaaA		EL309_RS09020	780		old_locus_tag=NCTC12742_01785
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1874037	1874816	-	WP_036494765.1	WP_036494765.1		peroxide stress protein YaaA	yaaA		EL309_RS09020	780	259	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1875041	1877485	-							EL309_RS09025	2445		old_locus_tag=NCTC12742_01786
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1875041	1877485	-	WP_004283639.1	WP_004283639.1		TonB-dependent receptor			EL309_RS09025	2445	814	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1877697	1878356	-							EL309_RS09030	660		old_locus_tag=NCTC12742_01787
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1877697	1878356	-	WP_040669734.1	WP_040669734.1		cytochrome b/b6 domain-containing protein			EL309_RS09030	660	219	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1878466	1879368	+							EL309_RS09035	903		old_locus_tag=NCTC12742_01788
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1878466	1879368	+	WP_193777284.1	WP_193777284.1		NAD(P)H-hydrate dehydratase			EL309_RS09035	903	300	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1879418	1879558	-							EL309_RS09040	141		old_locus_tag=NCTC12742_01789
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1879418	1879558	-	WP_004283636.1	WP_004283636.1		FeoB-associated Cys-rich membrane protein			EL309_RS09040	141	46	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1879555	1881420	-							EL309_RS09045	1866		old_locus_tag=NCTC12742_01790
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1879555	1881420	-	WP_004283635.1	WP_004283635.1		ferrous iron transporter B			EL309_RS09045	1866	621	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1881477	1881740	-							EL309_RS09050	264		old_locus_tag=NCTC12742_01791
CDS	with_protein	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1881477	1881740	-	WP_004283634.1	WP_004283634.1		ferrous iron transport protein A			EL309_RS09050	264	87	
gene	protein_coding	GCF_900638685.1	Primary Assembly	chromosome		NZ_LR134533.1	1882068	1882403	-							EL309_RS09055	336		old_locus_tag=NCTC12742_01792
