# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1796619	1797370	+	WP_096121706.1	WP_096121706.1		IS5 family transposase		61282333	CCD84_RS10145	753	250	ribosomal_slippage
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1797352	1798425	-					siaC	61282334	CCD84_RS10150	1074		old_locus_tag=CCD84_10330
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1797352	1798425	-	WP_149449344.1	WP_149449344.1		polysialic acid capsule biosynthesis protein SiaC	siaC	61282334	CCD84_RS10150	1074	357	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1798426	1799112	-					neuA	61282335	CCD84_RS10155	687		old_locus_tag=CCD84_10335
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1798426	1799112	-	WP_002215295.1	WP_002215295.1		N-acylneuraminate cytidylyltransferase	neuA	61282335	CCD84_RS10155	687	228	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1799116	1800249	-					neuC	61282336	CCD84_RS10160	1134		old_locus_tag=CCD84_10340
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1799116	1800249	-	WP_002226892.1	WP_002226892.1		UDP-N-acetylglucosamine 2-epimerase	neuC	61282336	CCD84_RS10160	1134	377	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1800384	1801559	+					ctrA	61282337	CCD84_RS10165	1176		old_locus_tag=CCD84_10345
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1800384	1801559	+	WP_002215290.1	WP_002215290.1		capsule polysaccharide export outer membrane protein CtrA	ctrA	61282337	CCD84_RS10165	1176	391	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1801574	1802737	+					ctrB	61282338	CCD84_RS10170	1164		old_locus_tag=CCD84_10350
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1801574	1802737	+	WP_002215287.1	WP_002215287.1		capsule polysaccharide export protein CtrB	ctrB	61282338	CCD84_RS10170	1164	387	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1802737	1803534	+						61282339	CCD84_RS10175	798		old_locus_tag=CCD84_10355
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1802737	1803534	+	WP_002215286.1	WP_002215286.1		ABC transporter permease		61282339	CCD84_RS10175	798	265	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1803531	1804181	+						61282340	CCD84_RS10180	651		old_locus_tag=CCD84_10360
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1803531	1804181	+	WP_002215285.1	WP_002215285.1		ABC transporter ATP-binding protein		61282340	CCD84_RS10180	651	216	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1804246	1806519	+						61282341	CCD84_RS10185	2274		old_locus_tag=CCD84_10365
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1804246	1806519	+	WP_002228847.1	WP_002228847.1		RNA-binding transcriptional accessory protein		61282341	CCD84_RS10185	2274	757	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1806550	1807552	+					dcm	61282342	CCD84_RS10190	1003		pseudo;old_locus_tag=CCD84_10370
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1806550	1807552	+				DNA (cytosine-5-)-methyltransferase	dcm	61282342	CCD84_RS10190	1003		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1807545	1807889	+						61282343	CCD84_RS10195	345		old_locus_tag=CCD84_10375
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1807545	1807889	+	WP_002228843.1	WP_002228843.1		DNA adenine methylase		61282343	CCD84_RS10195	345	114	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1807968	1808588	+					galE	61282344	CCD84_RS10200	621		partial;pseudo;old_locus_tag=CCD84_10380
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1807968	1808588	+				UDP-glucose 4-epimerase GalE	galE	61282344	CCD84_RS10200	621		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1808589	1809629	+					rfbB	61282345	CCD84_RS10205	1041		old_locus_tag=CCD84_10385
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1808589	1809629	+	WP_002245290.1	WP_002245290.1		dTDP-glucose 4,6-dehydratase	rfbB	61282345	CCD84_RS10205	1041	346	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1809735	1810601	+					rfbA	61282346	CCD84_RS10210	867		old_locus_tag=CCD84_10390
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1809735	1810601	+	WP_002221803.1	WP_002221803.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA	61282346	CCD84_RS10210	867	288	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1810655	1811212	+					rfbC	61282347	CCD84_RS10215	558		old_locus_tag=CCD84_10395
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1810655	1811212	+	WP_002228846.1	WP_002228846.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	61282347	CCD84_RS10215	558	185	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1811255	1813273	-						61282348	CCD84_RS10220	2019		old_locus_tag=CCD84_10400
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1811255	1813273	-	WP_002230175.1	WP_002230175.1		oligopeptide transporter, OPT family		61282348	CCD84_RS10220	2019	672	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1813469	1814590	-					dnaJ	61282349	CCD84_RS10225	1122		old_locus_tag=CCD84_10405
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1813469	1814590	-	WP_002215274.1	WP_002215274.1		molecular chaperone DnaJ	dnaJ	61282349	CCD84_RS10225	1122	373	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1814672	1814830	-						61282743	CCD84_RS12455	159		
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1814672	1814830	-	WP_033909552.1	WP_033909552.1		hypothetical protein		61282743	CCD84_RS12455	159	52	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1814942	1815406	-						61282350	CCD84_RS10235	465		old_locus_tag=CCD84_10410
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1814942	1815406	-	WP_010981060.1	WP_010981060.1		ComEA family DNA-binding protein		61282350	CCD84_RS10235	465	154	
gene	rRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1815442	1815555	-					rrf	61282351	CCD84_RS10240	114		old_locus_tag=CCD84_10415
rRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1815442	1815555	-				5S ribosomal RNA	rrf	61282351	CCD84_RS10240	114		
gene	rRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1815652	1818543	-						61282352	CCD84_RS10245	2892		old_locus_tag=CCD84_10420
rRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1815652	1818543	-				23S ribosomal RNA		61282352	CCD84_RS10245	2892		
gene	tRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1818949	1819024	-						61282353	CCD84_RS10250	76		old_locus_tag=CCD84_10425
tRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1818949	1819024	-				tRNA-Ala		61282353	CCD84_RS10250	76		anticodon=TGC
gene	tRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1819030	1819106	-						61282354	CCD84_RS10255	77		old_locus_tag=CCD84_10430
tRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1819030	1819106	-				tRNA-Ile		61282354	CCD84_RS10255	77		anticodon=GAT
gene	rRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1819208	1820748	-						61282355	CCD84_RS10260	1541		old_locus_tag=CCD84_10435
rRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1819208	1820748	-				16S ribosomal RNA		61282355	CCD84_RS10260	1541		
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1821206	1821622	-					dksA	61282356	CCD84_RS10270	417		old_locus_tag=CCD84_10450
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1821206	1821622	-	WP_002215267.1	WP_002215267.1		RNA polymerase-binding protein DksA	dksA	61282356	CCD84_RS10270	417	138	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1821769	1822560	-					proC	61282357	CCD84_RS10275	792		old_locus_tag=CCD84_10455
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1821769	1822560	-	WP_002228840.1	WP_002228840.1		pyrroline-5-carboxylate reductase	proC	61282357	CCD84_RS10275	792	263	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1822609	1823016	-						61282358	CCD84_RS10280	408		old_locus_tag=CCD84_10460
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1822609	1823016	-	WP_002224740.1	WP_002224740.1		hypothetical protein		61282358	CCD84_RS10280	408	135	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1823016	1823702	-						61282359	CCD84_RS10285	687		old_locus_tag=CCD84_10465
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1823016	1823702	-	WP_002224739.1	WP_002224739.1		YggS family pyridoxal phosphate-dependent enzyme		61282359	CCD84_RS10285	687	228	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1823822	1824865	+					pilT	61282360	CCD84_RS10290	1044		old_locus_tag=CCD84_10470
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1823822	1824865	+	WP_002226887.1	WP_002226887.1		type IV pilus twitching motility protein PilT	pilT	61282360	CCD84_RS10290	1044	347	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1825028	1826254	+						61282361	CCD84_RS10295	1227		old_locus_tag=CCD84_10475
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1825028	1826254	+	WP_002218483.1	WP_002218483.1		PilT/PilU family type 4a pilus ATPase		61282361	CCD84_RS10295	1227	408	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1826540	1828690	+					yccS	61282362	CCD84_RS10300	2151		old_locus_tag=CCD84_10480
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1826540	1828690	+	WP_002224737.1	WP_002224737.1		YccS family putative transporter	yccS	61282362	CCD84_RS10300	2151	716	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1830109	1830393	-						61282363	CCD84_RS10310	285		old_locus_tag=CCD84_10500
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1830109	1830393	-	WP_002216166.1	WP_002216166.1		GIY-YIG nuclease family protein		61282363	CCD84_RS10310	285	94	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1830768	1833919	-						61282364	CCD84_RS10315	3152		pseudo;old_locus_tag=CCD84_10505
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1830768	1833919	-				pilus assembly/adherence protein PilC		61282364	CCD84_RS10315	3152		pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1834803	1836068	-					ftsY	61282365	CCD84_RS10320	1266		old_locus_tag=CCD84_10515
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1834803	1836068	-	WP_002228837.1	WP_002228837.1		signal recognition particle-docking protein FtsY	ftsY	61282365	CCD84_RS10320	1266	421	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1836214	1837782	+					msrAB	61282366	CCD84_RS10325	1569		old_locus_tag=CCD84_10525
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1836214	1837782	+	WP_002216163.1	WP_002216163.1		bifunctional peptide-methionine (S)-S-oxide reductase MsrA/peptide-methionine (R)-S-oxide reductase MsrB	msrAB	61282366	CCD84_RS10325	1569	522	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1837884	1838369	-						61282367	CCD84_RS10330	486		old_locus_tag=CCD84_10530
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1837884	1838369	-	WP_002221794.1	WP_002221794.1		CinA family protein		61282367	CCD84_RS10330	486	161	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1838395	1839243	-						61282368	CCD84_RS10335	849		old_locus_tag=CCD84_10535
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1838395	1839243	-	WP_002215243.1	WP_002215243.1		mechanosensitive ion channel family protein		61282368	CCD84_RS10335	849	282	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1839337	1840338	-						61282369	CCD84_RS10340	1002		old_locus_tag=CCD84_10540
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1839337	1840338	-	WP_002223261.1	WP_002223261.1		thiamine ABC transporter substrate-binding protein		61282369	CCD84_RS10340	1002	333	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1840397	1841128	+						61282370	CCD84_RS10345	732		old_locus_tag=CCD84_10545
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1840397	1841128	+	WP_002259806.1	WP_002259806.1		pyrimidine 5'-nucleotidase		61282370	CCD84_RS10345	732	243	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1841104	1841376	+						61282371	CCD84_RS10350	273		old_locus_tag=CCD84_10550
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1841104	1841376	+	WP_002259805.1	WP_002259805.1		spore cortex protein		61282371	CCD84_RS10350	273	90	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1841431	1842801	+					glmU	61282372	CCD84_RS10355	1371		old_locus_tag=CCD84_10555
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1841431	1842801	+	WP_002225905.1	WP_002225905.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU	61282372	CCD84_RS10355	1371	456	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1842878	1843207	+						61282373	CCD84_RS10360	330		old_locus_tag=CCD84_10560
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1842878	1843207	+	WP_002215235.1	WP_002215235.1		zinc ribbon domain-containing protein YjdM		61282373	CCD84_RS10360	330	109	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1843279	1844544	-					efeB	61282374	CCD84_RS10365	1266		old_locus_tag=CCD84_10565
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1843279	1844544	-	WP_002216156.1	WP_002216156.1		iron uptake transporter deferrochelatase/peroxidase subunit	efeB	61282374	CCD84_RS10365	1266	421	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1844808	1845974	-						61282375	CCD84_RS10370	1167		old_locus_tag=CCD84_10575
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1844808	1845974	-	WP_002228834.1	WP_002228834.1		iron uptake system protein EfeO		61282375	CCD84_RS10370	1167	388	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1845971	1846810	-						61282376	CCD84_RS10375	840		old_locus_tag=CCD84_10580
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1845971	1846810	-	WP_002228835.1	WP_002228835.1		FTR1 family iron permease		61282376	CCD84_RS10375	840	279	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1847022	1848347	+						61282377	CCD84_RS10380	1326		old_locus_tag=CCD84_10585
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1847022	1848347	+	WP_002228836.1	WP_002228836.1		murein transglycosylase A		61282377	CCD84_RS10380	1326	441	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1848765	1849283	-						61282379	CCD84_RS10390	519		old_locus_tag=CCD84_10590
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1848765	1849283	-	WP_002240141.1	WP_002240141.1		hypothetical protein		61282379	CCD84_RS10390	519	172	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1849565	1851403	+					glmS	61282380	CCD84_RS10395	1839		old_locus_tag=CCD84_10600
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1849565	1851403	+	WP_002228828.1	WP_002228828.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	61282380	CCD84_RS10395	1839	612	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1851518	1853575	+					metG	61282381	CCD84_RS10400	2058		old_locus_tag=CCD84_10605
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1851518	1853575	+	WP_002228832.1	WP_002228832.1		methionine--tRNA ligase	metG	61282381	CCD84_RS10400	2058	685	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1853650	1854603	-						61282382	CCD84_RS10405	954		old_locus_tag=CCD84_10610
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1853650	1854603	-	WP_002228827.1	WP_002228827.1		D-2-hydroxyacid dehydrogenase		61282382	CCD84_RS10405	954	317	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1854725	1854943	+						61282383	CCD84_RS10410	219		old_locus_tag=CCD84_10615
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1854725	1854943	+	WP_002228831.1	WP_002228831.1		DUF2061 domain-containing protein		61282383	CCD84_RS10410	219	72	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855021	1855350	+						61282384	CCD84_RS10415	330		old_locus_tag=CCD84_10620
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855021	1855350	+	WP_002228829.1	WP_002228829.1		FKBP-type peptidyl-prolyl cis-trans isomerase		61282384	CCD84_RS10415	330	109	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855379	1855744	+						61282385	CCD84_RS10420	366		partial;pseudo;old_locus_tag=CCD84_10625
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855379	1855744	+				pilin		61282385	CCD84_RS10420	366		partial;pseudo
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855759	1856064	+						71771352	CCD84_RS12745	306		partial;pseudo
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1855759	1856064	+				pilin		71771352	CCD84_RS12745	306		partial;pseudo
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1856281	1856586	+						61282387	CCD84_RS10430	306		partial;pseudo;old_locus_tag=CCD84_10635
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1856281	1856586	+				pilin		61282387	CCD84_RS10430	306		partial;pseudo
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1857326	1858249	+					lpxC	61282388	CCD84_RS10435	924		old_locus_tag=CCD84_10645
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1857326	1858249	+	WP_002216134.1	WP_002216134.1		UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC	61282388	CCD84_RS10435	924	307	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1859189	1860637	+					gnd	61282389	CCD84_RS10450	1449		old_locus_tag=CCD84_10655
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1859189	1860637	+	WP_002228813.1	WP_002228813.1		decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase	gnd	61282389	CCD84_RS10450	1449	482	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1860700	1861971	+					waaA	61282390	CCD84_RS10455	1272		old_locus_tag=CCD84_10660
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1860700	1861971	+	WP_002228819.1	WP_002228819.1		lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	waaA	61282390	CCD84_RS10455	1272	423	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1862012	1862461	+						61282391	CCD84_RS10460	450		old_locus_tag=CCD84_10665
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1862012	1862461	+	WP_002228816.1	WP_002228816.1		CopD family copper resistance protein		61282391	CCD84_RS10460	450	149	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1862494	1863468	+						61282392	CCD84_RS10465	975		old_locus_tag=CCD84_10670
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1862494	1863468	+	WP_002228812.1	WP_002228812.1		TerC family protein		61282392	CCD84_RS10465	975	324	
gene	tRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1863537	1863612	+						61282393	CCD84_RS10470	76		old_locus_tag=CCD84_10675
tRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1863537	1863612	+				tRNA-Lys		61282393	CCD84_RS10470	76		anticodon=TTT
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1863832	1865085	+					murA	61282394	CCD84_RS10475	1254		old_locus_tag=CCD84_10685
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1863832	1865085	+	WP_002228815.1	WP_002228815.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	61282394	CCD84_RS10475	1254	417	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1865166	1866344	+						61282395	CCD84_RS10480	1179		old_locus_tag=CCD84_10690
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1865166	1866344	+	WP_002228810.1	WP_002228810.1		phosphoglycerate kinase		61282395	CCD84_RS10480	1179	392	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1866411	1866659	-						61282396	CCD84_RS10485	249		old_locus_tag=CCD84_10695
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1866411	1866659	-	WP_002228814.1	WP_002228814.1		BolA family transcriptional regulator		61282396	CCD84_RS10485	249	82	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1866749	1867666	-					ftsX	61282397	CCD84_RS10490	918		old_locus_tag=CCD84_10700
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1866749	1867666	-	WP_002223239.1	WP_002223239.1		permease-like cell division protein FtsX	ftsX	61282397	CCD84_RS10490	918	305	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1867663	1868313	-					ftsE	61282398	CCD84_RS10495	651		old_locus_tag=CCD84_10705
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1867663	1868313	-	WP_002215189.1	WP_002215189.1		cell division ATP-binding protein FtsE	ftsE	61282398	CCD84_RS10495	651	216	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1868310	1868501	-						61282399	CCD84_RS10500	192		old_locus_tag=CCD84_10710
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1868310	1868501	-	WP_002215186.1	WP_002215186.1		hypothetical protein		61282399	CCD84_RS10500	192	63	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1868509	1868991	-						61282400	CCD84_RS10505	483		old_locus_tag=CCD84_10715
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1868509	1868991	-	WP_002228811.1	WP_002228811.1		TlpA family protein disulfide reductase		61282400	CCD84_RS10505	483	160	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1869115	1869468	+					arsC	61282401	CCD84_RS10510	354		old_locus_tag=CCD84_10720
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1869115	1869468	+	WP_002228821.1	WP_002228821.1		arsenate reductase (glutaredoxin)	arsC	61282401	CCD84_RS10510	354	117	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1869465	1870121	+						61282402	CCD84_RS10515	657		old_locus_tag=CCD84_10725
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1869465	1870121	+	WP_002228807.1	WP_002228807.1		YdcF family protein		61282402	CCD84_RS10515	657	218	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1870237	1871631	+					gltX	61282403	CCD84_RS10520	1395		old_locus_tag=CCD84_10730
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1870237	1871631	+	WP_002227778.1	WP_002227778.1		glutamate--tRNA ligase	gltX	61282403	CCD84_RS10520	1395	464	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1871652	1872047	+						61282404	CCD84_RS10525	396		old_locus_tag=CCD84_10735
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1871652	1872047	+	WP_002220026.1	WP_002220026.1		hypothetical protein		61282404	CCD84_RS10525	396	131	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1872051	1872542	+						61282405	CCD84_RS10530	492		old_locus_tag=CCD84_10740
