# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2318301	2318564	-							H3L91_RS11250	264		old_locus_tag=H3L91_11250
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2318301	2318564	-	WP_007341084.1	WP_007341084.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			H3L91_RS11250	264	87	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2318840	2319199	-							H3L91_RS11255	360		old_locus_tag=H3L91_11255
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2318840	2319199	-	WP_007341086.1	WP_007341086.1		hypothetical protein			H3L91_RS11255	360	119	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2319320	2319971	+							H3L91_RS11260	652		pseudo;old_locus_tag=H3L91_11260
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2319320	2319971	+				IS1595 family transposase			H3L91_RS11260	652		pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2320073	2321284	+							H3L91_RS11265	1212		old_locus_tag=H3L91_11265
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2320073	2321284	+	WP_007341089.1	WP_007341089.1		hypothetical protein			H3L91_RS11265	1212	403	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2321284	2321790	+							H3L91_RS11270	507		old_locus_tag=H3L91_11270
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2321284	2321790	+	WP_007341090.1	WP_007341090.1		Mov34/MPN/PAD-1 family protein			H3L91_RS11270	507	168	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2321774	2323480	+							H3L91_RS12210	1707		
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2321774	2323480	+	WP_220457345.1	WP_220457345.1		ThiF family adenylyltransferase			H3L91_RS12210	1707	568	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2323464	2324480	+							H3L91_RS11280	1017		old_locus_tag=H3L91_11280
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2323464	2324480	+	WP_007341093.1	WP_007341093.1		patatin-like phospholipase family protein			H3L91_RS11280	1017	338	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2324587	2324811	+							H3L91_RS11285	225		partial;pseudo;old_locus_tag=H3L91_11285
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2324587	2324811	+				IS1595 family transposase			H3L91_RS11285	225		partial;pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2324957	2325610	+							H3L91_RS11290	654		old_locus_tag=H3L91_11290
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2324957	2325610	+	WP_244958464.1	WP_244958464.1		transposase			H3L91_RS11290	654	217	
gene	pseudogene	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2325640	2326098	+							H3L91_RS11295	459		partial;pseudo;old_locus_tag=H3L91_11295
CDS	without_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2325640	2326098	+				IS1595 family transposase			H3L91_RS11295	459		partial;pseudo
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2326153	2326392	-							H3L91_RS11300	240		old_locus_tag=H3L91_11300
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2326153	2326392	-	WP_007341099.1	WP_007341099.1		hypothetical protein			H3L91_RS11300	240	79	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2326465	2326893	-							H3L91_RS11305	429		old_locus_tag=H3L91_11305
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2326465	2326893	-	WP_154647154.1	WP_154647154.1		hypothetical protein			H3L91_RS11305	429	142	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2327073	2327735	-							H3L91_RS11310	663		old_locus_tag=H3L91_11310
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2327073	2327735	-	WP_007341101.1	WP_007341101.1		hypothetical protein			H3L91_RS11310	663	220	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2327894	2328493	-							H3L91_RS11315	600		old_locus_tag=H3L91_11315
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2327894	2328493	-	WP_007341102.1	WP_007341102.1		hypothetical protein			H3L91_RS11315	600	199	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2328735	2329859	-							H3L91_RS11320	1125		old_locus_tag=H3L91_11320
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2328735	2329859	-	WP_007341104.1	WP_007341104.1		DUF6094 domain-containing protein			H3L91_RS11320	1125	374	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2330117	2332441	-							H3L91_RS11325	2325		old_locus_tag=H3L91_11325
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2330117	2332441	-	WP_040659197.1	WP_040659197.1		DEAD/DEAH box helicase			H3L91_RS11325	2325	774	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2332755	2333066	-							H3L91_RS11330	312		old_locus_tag=H3L91_11330
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2332755	2333066	-	WP_007341107.1	WP_007341107.1		hypothetical protein			H3L91_RS11330	312	103	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333134	2333394	-							H3L91_RS11335	261		old_locus_tag=H3L91_11335
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333134	2333394	-	WP_154647155.1	WP_154647155.1		hypothetical protein			H3L91_RS11335	261	86	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333467	2333673	-							H3L91_RS11340	207		old_locus_tag=H3L91_11340
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333467	2333673	-	WP_007341109.1	WP_007341109.1		hypothetical protein			H3L91_RS11340	207	68	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333922	2334317	-							H3L91_RS11345	396		old_locus_tag=H3L91_11345
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2333922	2334317	-	WP_007341111.1	WP_007341111.1		hypothetical protein			H3L91_RS11345	396	131	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2334394	2334729	-							H3L91_RS11350	336		old_locus_tag=H3L91_11350
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2334394	2334729	-	WP_007341112.1	WP_007341112.1		hypothetical protein			H3L91_RS11350	336	111	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2334995	2335588	-							H3L91_RS11355	594		old_locus_tag=H3L91_11355
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2334995	2335588	-	WP_007341113.1	WP_007341113.1		hypothetical protein			H3L91_RS11355	594	197	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2335588	2336199	-							H3L91_RS11360	612		old_locus_tag=H3L91_11360
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2335588	2336199	-	WP_007341114.1	WP_007341114.1		DUF3275 family protein			H3L91_RS11360	612	203	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2336203	2336583	+							H3L91_RS11365	381		old_locus_tag=H3L91_11365
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2336203	2336583	+	WP_154647156.1	WP_154647156.1		hypothetical protein			H3L91_RS11365	381	126	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2336961	2337110	-							H3L91_RS11370	150		old_locus_tag=H3L91_11370
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2336961	2337110	-	WP_007341117.1	WP_007341117.1		hypothetical protein			H3L91_RS11370	150	49	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2337100	2337375	-							H3L91_RS11375	276		old_locus_tag=H3L91_11375
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2337100	2337375	-	WP_007341118.1	WP_007341118.1		hypothetical protein			H3L91_RS11375	276	91	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2337496	2337990	-							H3L91_RS11380	495		old_locus_tag=H3L91_11380
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2337496	2337990	-	WP_007341119.1	WP_007341119.1		DUF3577 domain-containing protein			H3L91_RS11380	495	164	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2338394	2338906	-							H3L91_RS11385	513		old_locus_tag=H3L91_11385
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2338394	2338906	-	WP_007341120.1	WP_007341120.1		hypothetical protein			H3L91_RS11385	513	170	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2338925	2340007	-							H3L91_RS11390	1083		old_locus_tag=H3L91_11390
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2338925	2340007	-	WP_007341121.1	WP_007341121.1		AcaB family transcriptional regulator			H3L91_RS11390	1083	360	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2340336	2341928	-							H3L91_RS11395	1593		old_locus_tag=H3L91_11395
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2340336	2341928	-	WP_007341122.1	WP_007341122.1		hypothetical protein			H3L91_RS11395	1593	530	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2341931	2342473	-							H3L91_RS11400	543		old_locus_tag=H3L91_11400
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2341931	2342473	-	WP_007341123.1	WP_007341123.1		hypothetical protein			H3L91_RS11400	543	180	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2342489	2343226	-							H3L91_RS11405	738		old_locus_tag=H3L91_11405
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2342489	2343226	-	WP_007341124.1	WP_007341124.1		hypothetical protein			H3L91_RS11405	738	245	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2343223	2343819	-							H3L91_RS11410	597		old_locus_tag=H3L91_11410
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2343223	2343819	-	WP_007341125.1	WP_007341125.1		hypothetical protein			H3L91_RS11410	597	198	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2343812	2345431	-							H3L91_RS11415	1620		old_locus_tag=H3L91_11415
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2343812	2345431	-	WP_007341126.1	WP_007341126.1		ParB N-terminal domain-containing protein			H3L91_RS11415	1620	539	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2345428	2346339	-							H3L91_RS11420	912		old_locus_tag=H3L91_11420
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2345428	2346339	-	WP_050783146.1	WP_050783146.1		ParA family protein			H3L91_RS11420	912	303	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2346435	2347091	-							H3L91_RS11425	657		old_locus_tag=H3L91_11425
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2346435	2347091	-	WP_007341128.1	WP_007341128.1		protein-L-isoaspartate O-methyltransferase			H3L91_RS11425	657	218	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2347208	2347747	-							H3L91_RS11430	540		old_locus_tag=H3L91_11430
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2347208	2347747	-	WP_040658420.1	WP_040658420.1		NUDIX hydrolase			H3L91_RS11430	540	179	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2347950	2349638	-							H3L91_RS11435	1689		old_locus_tag=H3L91_11435
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2347950	2349638	-	WP_007341130.1	WP_007341130.1		VWA domain-containing protein			H3L91_RS11435	1689	562	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2349740	2350153	-							H3L91_RS11440	414		old_locus_tag=H3L91_11440
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2349740	2350153	-	WP_007341131.1	WP_007341131.1		helix-turn-helix domain-containing protein			H3L91_RS11440	414	137	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2350311	2351246	+							H3L91_RS11445	936		old_locus_tag=H3L91_11445
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2350311	2351246	+	WP_007341132.1	WP_007341132.1		hypothetical protein			H3L91_RS11445	936	311	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2351368	2353464	-							H3L91_RS11450	2097		old_locus_tag=H3L91_11450
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2351368	2353464	-	WP_007341133.1	WP_007341133.1		prolyl oligopeptidase family serine peptidase			H3L91_RS11450	2097	698	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2353588	2355009	-					cysS		H3L91_RS11455	1422		old_locus_tag=H3L91_11455
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2353588	2355009	-	WP_040659211.1	WP_040659211.1		cysteine--tRNA ligase	cysS		H3L91_RS11455	1422	473	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355020	2355298	-							H3L91_RS11460	279		old_locus_tag=H3L91_11460
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355020	2355298	-	WP_007341135.1	WP_007341135.1		type II toxin-antitoxin system RelE/ParE family toxin			H3L91_RS11460	279	92	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355288	2355548	-							H3L91_RS11465	261		old_locus_tag=H3L91_11465
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355288	2355548	-	WP_007341136.1	WP_007341136.1		hypothetical protein			H3L91_RS11465	261	86	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355620	2356768	-					obgE		H3L91_RS11470	1149		old_locus_tag=H3L91_11470
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2355620	2356768	-	WP_007341137.1	WP_007341137.1		GTPase ObgE	obgE		H3L91_RS11470	1149	382	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2357088	2358356	-					purD		H3L91_RS11475	1269		old_locus_tag=H3L91_11475
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2357088	2358356	-	WP_040658421.1	WP_040658421.1		phosphoribosylamine--glycine ligase	purD		H3L91_RS11475	1269	422	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2358498	2359232	+					lptB		H3L91_RS11480	735		old_locus_tag=H3L91_11480
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2358498	2359232	+	WP_007341139.1	WP_007341139.1		LPS export ABC transporter ATP-binding protein	lptB		H3L91_RS11480	735	244	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2359254	2360603	+					rpoN		H3L91_RS11485	1350		old_locus_tag=H3L91_11485
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2359254	2360603	+	WP_007341140.1	WP_007341140.1		RNA polymerase factor sigma-54	rpoN		H3L91_RS11485	1350	449	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2360662	2361009	+					raiA		H3L91_RS11490	348		old_locus_tag=H3L91_11490
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2360662	2361009	+	WP_007341141.1	WP_007341141.1		ribosome-associated translation inhibitor RaiA	raiA		H3L91_RS11490	348	115	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2361128	2361991	+							H3L91_RS11495	864		old_locus_tag=H3L91_11495
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2361128	2361991	+	WP_040659213.1	WP_040659213.1		DUF1275 domain-containing protein			H3L91_RS11495	864	287	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2362063	2362743	+							H3L91_RS11500	681		old_locus_tag=H3L91_11500
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2362063	2362743	+	WP_007341143.1	WP_007341143.1		OmpA family protein			H3L91_RS11500	681	226	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363067	2363426	-							H3L91_RS11505	360		old_locus_tag=H3L91_11505
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363067	2363426	-	WP_007341145.1	WP_007341145.1		type II toxin-antitoxin system VapC family toxin			H3L91_RS11505	360	119	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363485	2363757	-							H3L91_RS11510	273		old_locus_tag=H3L91_11510
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363485	2363757	-	WP_007341146.1	WP_007341146.1		type II toxin-antitoxin system prevent-host-death family antitoxin			H3L91_RS11510	273	90	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363924	2366572	-					rnr		H3L91_RS11515	2649		old_locus_tag=H3L91_11515
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2363924	2366572	-	WP_007341147.1	WP_007341147.1		ribonuclease R	rnr		H3L91_RS11515	2649	882	
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2366651	2366737	+							H3L91_RS11520	87		old_locus_tag=H3L91_11520
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2366651	2366737	+				tRNA-Leu			H3L91_RS11520	87		anticodon=CAG
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2366766	2366852	+							H3L91_RS11525	87		old_locus_tag=H3L91_11525
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2366766	2366852	+				tRNA-Leu			H3L91_RS11525	87		anticodon=CAG
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2367366	2367839	-							H3L91_RS11530	474		old_locus_tag=H3L91_11530
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2367366	2367839	-	WP_040659217.1	WP_040659217.1		hypothetical protein			H3L91_RS11530	474	157	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2368057	2368989	-					cysK		H3L91_RS11535	933		old_locus_tag=H3L91_11535
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2368057	2368989	-	WP_007341151.1	WP_007341151.1		cysteine synthase A	cysK		H3L91_RS11535	933	310	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2369104	2369703	-							H3L91_RS11540	600		old_locus_tag=H3L91_11540
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2369104	2369703	-	WP_007341152.1	WP_007341152.1		hypothetical protein			H3L91_RS11540	600	199	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2369700	2370563	-					dapF		H3L91_RS11545	864		old_locus_tag=H3L91_11545
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2369700	2370563	-	WP_007341153.1	WP_007341153.1		diaminopimelate epimerase	dapF		H3L91_RS11545	864	287	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2370683	2370913	-							H3L91_RS11550	231		old_locus_tag=H3L91_11550
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2370683	2370913	-	WP_007341154.1	WP_007341154.1		YdcH family protein			H3L91_RS11550	231	76	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2371135	2372007	+					rfbD		H3L91_RS11555	873		old_locus_tag=H3L91_11555
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2371135	2372007	+	WP_040658422.1	WP_040658422.1		dTDP-4-dehydrorhamnose reductase	rfbD		H3L91_RS11555	873	290	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2372269	2373624	+							H3L91_RS11560	1356		old_locus_tag=H3L91_11560
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2372269	2373624	+	WP_040658423.1	WP_040658423.1		deoxyguanosinetriphosphate triphosphohydrolase			H3L91_RS11560	1356	451	
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2373849	2373925	+							H3L91_RS11565	77		old_locus_tag=H3L91_11565
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2373849	2373925	+				tRNA-Arg			H3L91_RS11565	77		anticodon=ACG
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2373940	2374014	+							H3L91_RS11570	75		old_locus_tag=H3L91_11570
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2373940	2374014	+				tRNA-Glu			H3L91_RS11570	75		anticodon=TTC
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2374490	2377042	+					glnD		H3L91_RS11575	2553		old_locus_tag=H3L91_11575
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2374490	2377042	+	WP_007341159.1	WP_007341159.1		[protein-PII] uridylyltransferase	glnD		H3L91_RS11575	2553	850	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2377580	2379178	-							H3L91_RS11580	1599		old_locus_tag=H3L91_11580
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2377580	2379178	-	WP_007341161.1	WP_007341161.1		YdgA family protein			H3L91_RS11580	1599	532	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2379312	2379500	+							H3L91_RS11585	189		old_locus_tag=H3L91_11585
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2379312	2379500	+	WP_007341162.1	WP_007341162.1		DUF3460 family protein			H3L91_RS11585	189	62	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2379511	2380179	+							H3L91_RS11590	669		old_locus_tag=H3L91_11590
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2379511	2380179	+	WP_007341163.1	WP_007341163.1		class I SAM-dependent methyltransferase			H3L91_RS11590	669	222	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2380264	2380926	+							H3L91_RS11595	663		old_locus_tag=H3L91_11595
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2380264	2380926	+	WP_007341164.1	WP_007341164.1		hypothetical protein			H3L91_RS11595	663	220	
gene	tRNA	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2381126	2381210	-							H3L91_RS11600	85		old_locus_tag=H3L91_11600
tRNA		GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2381126	2381210	-				tRNA-Leu			H3L91_RS11600	85		anticodon=CAA
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2381467	2382144	+							H3L91_RS11605	678		old_locus_tag=H3L91_11605
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2381467	2382144	+	WP_007341166.1	WP_007341166.1		SCO family protein			H3L91_RS11605	678	225	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2382237	2382884	+					hisG		H3L91_RS11610	648		old_locus_tag=H3L91_11610
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2382237	2382884	+	WP_007341167.1	WP_007341167.1		ATP phosphoribosyltransferase	hisG		H3L91_RS11610	648	215	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2382948	2383796	+							H3L91_RS11615	849		old_locus_tag=H3L91_11615
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2382948	2383796	+	WP_154647158.1	WP_154647158.1		hypothetical protein			H3L91_RS11615	849	282	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2383859	2384398	+					rfbC		H3L91_RS11620	540		old_locus_tag=H3L91_11620
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2383859	2384398	+	WP_007341169.1	WP_007341169.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC		H3L91_RS11620	540	179	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2384648	2386699	+							H3L91_RS11625	2052		old_locus_tag=H3L91_11625
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2384648	2386699	+	WP_244958497.1	WP_244958497.1		capsular polysaccharide biosynthesis protein			H3L91_RS11625	2052	683	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2387150	2388304	+							H3L91_RS11630	1155		old_locus_tag=H3L91_11630
CDS	with_protein	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2387150	2388304	+	WP_007341172.1	WP_007341172.1		polysaccharide export protein			H3L91_RS11630	1155	384	
gene	protein_coding	GCF_014055025.1	Primary Assembly	chromosome		NZ_CP059571.1	2388325	2389497	+							H3L91_RS11635	1173		old_locus_tag=H3L91_11635
