# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
rRNA		GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2055147	2056687	-				16S ribosomal RNA			CKV66_RS09660	1541		
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2057148	2058152	+					hemB		CKV66_RS09665	1005		old_locus_tag=SAMEA4504057_01894
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2057148	2058152	+	WP_085364444.1	WP_085364444.1		porphobilinogen synthase	hemB		CKV66_RS09665	1005	334	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2058224	2058829	-							CKV66_RS09670	606		old_locus_tag=SAMEA4504057_01895
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2058224	2058829	-	WP_085364445.1	WP_085364445.1		sigma-E factor negative regulatory protein			CKV66_RS09670	606	201	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2058835	2059434	-					rpoE		CKV66_RS09675	600		old_locus_tag=SAMEA4504057_01896
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2058835	2059434	-	WP_085364446.1	WP_085364446.1		RNA polymerase sigma factor RpoE	rpoE		CKV66_RS09675	600	199	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2059513	2060880	-					tilS		CKV66_RS09680	1368		old_locus_tag=SAMEA4504057_01897
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2059513	2060880	-	WP_085364447.1	WP_085364447.1		tRNA lysidine(34) synthetase TilS	tilS		CKV66_RS09680	1368	455	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2060911	2062728	-							CKV66_RS09685	1818		old_locus_tag=SAMEA4504057_01898
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2060911	2062728	-	WP_085364448.1	WP_085364448.1		Na/Pi symporter			CKV66_RS09685	1818	605	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2062899	2063831	-							CKV66_RS09690	933		old_locus_tag=SAMEA4504057_01899
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2062899	2063831	-	WP_085364463.1	WP_085364463.1		peptidoglycan DD-metalloendopeptidase family protein			CKV66_RS09690	933	310	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2063910	2064569	-							CKV66_RS09695	660		old_locus_tag=SAMEA4504057_01900
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2063910	2064569	-	WP_085364449.1	WP_085364449.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			CKV66_RS09695	660	219	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2064569	2065321	-					surE		CKV66_RS09700	753		old_locus_tag=SAMEA4504057_01901
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2064569	2065321	-	WP_085364450.1	WP_085364450.1		5'/3'-nucleotidase SurE	surE		CKV66_RS09700	753	250	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2065601	2066749	+							CKV66_RS09705	1149		old_locus_tag=SAMEA4504057_01902
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2065601	2066749	+	WP_085364451.1	WP_085364451.1		FAD-dependent monooxygenase			CKV66_RS09705	1149	382	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2066847	2068412	-					guaA		CKV66_RS09710	1566		old_locus_tag=SAMEA4504057_01903
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2066847	2068412	-	WP_085364464.1	WP_085364464.1		glutamine-hydrolyzing GMP synthase	guaA		CKV66_RS09710	1566	521	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2068554	2068892	-							CKV66_RS09715	339		old_locus_tag=SAMEA4504057_01904
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2068554	2068892	-	WP_085364452.1	WP_085364452.1		hypothetical protein			CKV66_RS09715	339	112	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2068968	2069417	-							CKV66_RS09720	450		old_locus_tag=SAMEA4504057_01905
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2068968	2069417	-	WP_085364453.1	WP_085364453.1		hypothetical protein			CKV66_RS09720	450	149	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2069488	2069934	-					smpB		CKV66_RS09725	447		old_locus_tag=SAMEA4504057_01906
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2069488	2069934	-	WP_085364454.1	WP_085364454.1		SsrA-binding protein SmpB	smpB		CKV66_RS09725	447	148	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070021	2070242	-							CKV66_RS09730	222		old_locus_tag=SAMEA4504057_01907
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070021	2070242	-	WP_197697451.1	WP_197697451.1		DUF1653 domain-containing protein			CKV66_RS09730	222	73	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070239	2070568	-							CKV66_RS09735	330		old_locus_tag=SAMEA4504057_01908
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070239	2070568	-	WP_231990482.1	WP_231990482.1		hypothetical protein			CKV66_RS09735	330	109	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070612	2070815	-							CKV66_RS09740	204		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2070612	2070815	-	WP_002217533.1	WP_002217533.1		cold-shock protein			CKV66_RS09740	204	67	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2071057	2071371	+					clpS		CKV66_RS09745	315		old_locus_tag=SAMEA4504057_01910
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2071057	2071371	+	WP_085364456.1	WP_085364456.1		ATP-dependent Clp protease adapter ClpS	clpS		CKV66_RS09745	315	104	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2071372	2073651	+					clpA		CKV66_RS09750	2280		old_locus_tag=SAMEA4504057_01911
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2071372	2073651	+	WP_085364457.1	WP_085364457.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		CKV66_RS09750	2280	759	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2073816	2074943	-							CKV66_RS09755	1128		old_locus_tag=SAMEA4504057_01912
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2073816	2074943	-	WP_085364458.1	WP_085364458.1		aminotransferase class V-fold PLP-dependent enzyme			CKV66_RS09755	1128	375	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2075370	2076569	+							CKV66_RS09760	1200		old_locus_tag=SAMEA4504057_01913
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2075370	2076569	+	WP_085364459.1	WP_085364459.1		acetate kinase			CKV66_RS09760	1200	399	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2076769	2077794	+							CKV66_RS09765	1026		old_locus_tag=SAMEA4504057_01914
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2076769	2077794	+	WP_085364460.1	WP_085364460.1		hypothetical protein			CKV66_RS09765	1026	341	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2077946	2078365	-							CKV66_RS09770	420		old_locus_tag=SAMEA4504057_01915
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2077946	2078365	-	WP_085364461.1	WP_085364461.1		DUF721 domain-containing protein			CKV66_RS09770	420	139	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2078550	2081306	+					secA		CKV66_RS09775	2757		old_locus_tag=SAMEA4504057_01916
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2078550	2081306	+	WP_085364462.1	WP_085364462.1		preprotein translocase subunit SecA	secA		CKV66_RS09775	2757	918	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2081407	2082060	+							CKV66_RS09780	654		old_locus_tag=SAMEA4504057_01917
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2081407	2082060	+	WP_095197876.1	WP_095197876.1		IS1595 family transposase			CKV66_RS09780	654	217	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2082269	2083348	+							CKV66_RS09785	1080		old_locus_tag=SAMEA4504057_01918
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2082269	2083348	+	WP_231990483.1	WP_231990483.1		hypothetical protein			CKV66_RS09785	1080	359	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2083637	2083906	-					rpsO		CKV66_RS09790	270		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2083637	2083906	-	WP_085362895.1	WP_085362895.1		30S ribosomal protein S15	rpsO		CKV66_RS09790	270	89	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2084129	2085370	-							CKV66_RS09795	1242		old_locus_tag=SAMEA4504057_01920
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2084129	2085370	-	WP_085362894.1	WP_085362894.1		aromatic amino acid transporter			CKV66_RS09795	1242	413	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2085417	2085575	+							CKV66_RS12660	159		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2085417	2085575	+	WP_158087791.1	WP_158087791.1		hypothetical protein			CKV66_RS12660	159	52	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2085563	2085943	-							CKV66_RS09800	381		old_locus_tag=SAMEA4504057_01921
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2085563	2085943	-	WP_085362893.1	WP_085362893.1		hypothetical protein			CKV66_RS09800	381	126	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2086068	2086685	-							CKV66_RS09805	618		old_locus_tag=SAMEA4504057_01922
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2086068	2086685	-	WP_085362892.1	WP_085362892.1		Smr/MutS family protein			CKV66_RS09805	618	205	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2086768	2087505	-							CKV66_RS09810	738		old_locus_tag=SAMEA4504057_01923
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2086768	2087505	-	WP_085362891.1	WP_085362891.1		SDR family NAD(P)-dependent oxidoreductase			CKV66_RS09810	738	245	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2087722	2088135	+							CKV66_RS09820	414		old_locus_tag=SAMEA4504057_01924
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2087722	2088135	+	WP_085362889.1	WP_085362889.1		hypothetical protein			CKV66_RS09820	414	137	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2088221	2089291	-							CKV66_RS09825	1071		old_locus_tag=SAMEA4504057_01925
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2088221	2089291	-	WP_085362888.1	WP_085362888.1		AI-2E family transporter			CKV66_RS09825	1071	356	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2089532	2090566	+					purM		CKV66_RS09830	1035		old_locus_tag=SAMEA4504057_01926
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2089532	2090566	+	WP_085362887.1	WP_085362887.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		CKV66_RS09830	1035	344	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2090780	2091016	+							CKV66_RS09835	237		old_locus_tag=SAMEA4504057_01927
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2090780	2091016	+	WP_085362885.1	WP_085362885.1		hypothetical protein			CKV66_RS09835	237	78	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2091106	2091945	-							CKV66_RS09840	840		old_locus_tag=SAMEA4504057_01928
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2091106	2091945	-	WP_085362884.1	WP_085362884.1		class I SAM-dependent methyltransferase			CKV66_RS09840	840	279	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2092181	2095024	+					gcvP		CKV66_RS09845	2844		old_locus_tag=SAMEA4504057_01929
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2092181	2095024	+	WP_085362921.1	WP_085362921.1		aminomethyl-transferring glycine dehydrogenase	gcvP		CKV66_RS09845	2844	947	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2095174	2096439	+							CKV66_RS09850	1266		old_locus_tag=SAMEA4504057_01930
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2095174	2096439	+	WP_231990484.1	WP_231990484.1		endonuclease/exonuclease/phosphatase family protein			CKV66_RS09850	1266	421	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2096585	2097841	-							CKV66_RS09855	1257		old_locus_tag=SAMEA4504057_01931
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2096585	2097841	-	WP_085362883.1	WP_085362883.1		D-amino acid dehydrogenase			CKV66_RS09855	1257	418	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2098014	2098478	+							CKV66_RS09860	465		old_locus_tag=SAMEA4504057_01932
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2098014	2098478	+	WP_085362919.1	WP_085362919.1		winged helix-turn-helix transcriptional regulator			CKV66_RS09860	465	154	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2098657	2099382	-							CKV66_RS09865	726		old_locus_tag=SAMEA4504057_01933
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2098657	2099382	-	WP_085362882.1	WP_085362882.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			CKV66_RS09865	726	241	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2099464	2100252	+							CKV66_RS09870	789		old_locus_tag=SAMEA4504057_01934
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2099464	2100252	+	WP_085362881.1	WP_085362881.1		inositol monophosphatase family protein			CKV66_RS09870	789	262	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2100705	2103407	-					ppc		CKV66_RS09875	2703		old_locus_tag=SAMEA4504057_01936
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2100705	2103407	-	WP_085362880.1	WP_085362880.1		phosphoenolpyruvate carboxylase	ppc		CKV66_RS09875	2703	900	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2103787	2104287	+					moaC		CKV66_RS09880	501		old_locus_tag=SAMEA4504057_01937
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2103787	2104287	+	WP_085362879.1	WP_085362879.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		CKV66_RS09880	501	166	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2104295	2105062	+							CKV66_RS09885	768		old_locus_tag=SAMEA4504057_01938
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2104295	2105062	+	WP_085362878.1	WP_085362878.1		HesA/MoeB/ThiF family protein			CKV66_RS09885	768	255	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2105064	2105210	-							CKV66_RS12665	147		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2105064	2105210	-	WP_085362877.1	WP_085362877.1		lipoprotein signal peptidase			CKV66_RS12665	147	48	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2105302	2105964	-							CKV66_RS09895	663		old_locus_tag=SAMEA4504057_01939
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2105302	2105964	-	WP_085362876.1	WP_085362876.1		OmpA family protein			CKV66_RS09895	663	220	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2106230	2107135	+					glyQ		CKV66_RS09900	906		old_locus_tag=SAMEA4504057_01940
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2106230	2107135	+	WP_085362875.1	WP_085362875.1		glycine--tRNA ligase subunit alpha	glyQ		CKV66_RS09900	906	301	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2107182	2108225	+							CKV66_RS09905	1044		old_locus_tag=SAMEA4504057_01941
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2107182	2108225	+	WP_085362874.1	WP_085362874.1		hypothetical protein			CKV66_RS09905	1044	347	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2108331	2110391	+					glyS		CKV66_RS09910	2061		old_locus_tag=SAMEA4504057_01942
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2108331	2110391	+	WP_085362873.1	WP_085362873.1		glycine--tRNA ligase subunit beta	glyS		CKV66_RS09910	2061	686	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2110650	2111216	+					dcd		CKV66_RS09915	567		old_locus_tag=SAMEA4504057_01943
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2110650	2111216	+	WP_085362872.1	WP_085362872.1		dCTP deaminase	dcd		CKV66_RS09915	567	188	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2111299	2111499	-							CKV66_RS09920	201		old_locus_tag=SAMEA4504057_01944
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2111299	2111499	-	WP_085362871.1	WP_085362871.1		hypothetical protein			CKV66_RS09920	201	66	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2111896	2112027	+							CKV66_RS09925	132		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2111896	2112027	+	WP_085362918.1	WP_085362918.1		DUF3149 domain-containing protein			CKV66_RS09925	132	43	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2112282	2113661	-					mpl		CKV66_RS09930	1380		old_locus_tag=SAMEA4504057_01946
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2112282	2113661	-	WP_085362870.1	WP_085362870.1		UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		CKV66_RS09930	1380	459	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2113755	2113997	-							CKV66_RS09935	243		
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2113755	2113997	-	WP_085362869.1	WP_085362869.1		hypothetical protein			CKV66_RS09935	243	80	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2114107	2115630	+							CKV66_RS09940	1524		old_locus_tag=SAMEA4504057_01947
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2114107	2115630	+	WP_085362868.1	WP_085362868.1		sodium-dependent transporter			CKV66_RS09940	1524	507	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2115627	2115719	+							CKV66_RS09945	93		old_locus_tag=SAMEA4504057_01948
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2115627	2115719	+	WP_085362867.1	WP_085362867.1		methionine/alanine import family NSS transporter small subunit			CKV66_RS09945	93	30	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2115804	2116256	-					dut		CKV66_RS09950	453		old_locus_tag=SAMEA4504057_01949
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2115804	2116256	-	WP_085362866.1	WP_085362866.1		dUTP diphosphatase	dut		CKV66_RS09950	453	150	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2116346	2117644	-							CKV66_RS09955	1299		old_locus_tag=SAMEA4504057_01950
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2116346	2117644	-	WP_085362865.1	WP_085362865.1		adenylosuccinate synthase			CKV66_RS09955	1299	432	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2117648	2118814	-							CKV66_RS09960	1167		old_locus_tag=SAMEA4504057_01951
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2117648	2118814	-	WP_085362864.1	WP_085362864.1		ATP phosphoribosyltransferase regulatory subunit			CKV66_RS09960	1167	388	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2119163	2119492	+							CKV66_RS09965	330		old_locus_tag=SAMEA4504057_01952
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2119163	2119492	+	WP_085362863.1	WP_085362863.1		hypothetical protein			CKV66_RS09965	330	109	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2119640	2120158	+							CKV66_RS09970	519		old_locus_tag=SAMEA4504057_01953
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2119640	2120158	+	WP_095197878.1	WP_095197878.1		hypothetical protein			CKV66_RS09970	519	172	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2120234	2121403	-							CKV66_RS09975	1170		old_locus_tag=SAMEA4504057_01954
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2120234	2121403	-	WP_085362917.1	WP_085362917.1		alpha-hydroxy-acid oxidizing protein			CKV66_RS09975	1170	389	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2121690	2122133	+					iscR		CKV66_RS09980	444		old_locus_tag=SAMEA4504057_01955
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2121690	2122133	+	WP_054600297.1	WP_054600297.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		CKV66_RS09980	444	147	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2122167	2123381	+							CKV66_RS09985	1215		old_locus_tag=SAMEA4504057_01956
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2122167	2123381	+	WP_085362861.1	WP_085362861.1		IscS subfamily cysteine desulfurase			CKV66_RS09985	1215	404	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2123489	2124199	+							CKV66_RS09990	711		old_locus_tag=SAMEA4504057_01957
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2123489	2124199	+	WP_231990485.1	WP_231990485.1		hypothetical protein			CKV66_RS09990	711	236	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2124387	2124773	+					iscU		CKV66_RS09995	387		old_locus_tag=SAMEA4504057_01958
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2124387	2124773	+	WP_085362860.1	WP_085362860.1		Fe-S cluster assembly scaffold IscU	iscU		CKV66_RS09995	387	128	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2124786	2125067	+							CKV66_RS10000	282		old_locus_tag=SAMEA4504057_01959
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2124786	2125067	+	WP_085362859.1	WP_085362859.1		DksA/TraR family C4-type zinc finger protein			CKV66_RS10000	282	93	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125111	2125347	+							CKV66_RS10005	237		old_locus_tag=SAMEA4504057_01960
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125111	2125347	+	WP_085362858.1	WP_085362858.1		recombinase RecA			CKV66_RS10005	237	78	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125524	2125844	+					iscA		CKV66_RS10010	321		old_locus_tag=SAMEA4504057_01961
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125524	2125844	+	WP_054600303.1	WP_054600303.1		iron-sulfur cluster assembly protein IscA	iscA		CKV66_RS10010	321	106	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125999	2126535	+							CKV66_RS10015	537		old_locus_tag=SAMEA4504057_01962
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2125999	2126535	+	WP_085362857.1	WP_085362857.1		inorganic diphosphatase			CKV66_RS10015	537	178	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2126675	2128888	+							CKV66_RS10020	2214		old_locus_tag=SAMEA4504057_01963
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	2126675	2128888	+	WP_085362856.1	WP_085362856.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			CKV66_RS10020	2214	737	
